"Main ID","Incident ID",Region,"Incident Date",Year,"Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Number of Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Cause of Death","Location of death","Information Source",Coordinates,"Migrantion route",URL,"UNSD Geographical Grouping","Source Quality"
2020.MMP00603,2020.MMP00603,"North America","Mon, 08/24/2020 - 12:00",2020,August,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","In a hospital in South Texas, USA - had been formerly apprehended by the Rio Grande City Border Patrol","US Border Patrol","26.3797874, -98.8203046","US-Mexico border crossing",https://archive.vn/2qOi1,"Northern America",5
2020.MMP00604,2020.MMP00604,Mediterranean,"Tue, 08/25/2020 - 12:00",2020,August,,2,2,96,,2,1,Drowning,"Aegean Sea, 21 nautical miles west of Halki Island, Greece","Associated Press, Mare Liberum e.V.","36.21266, 27.08305","Eastern Mediterranean","https://archive.vn/Otqq1, https://archive.ph/yIeVl",Uncategorized,3
2020.MMP00605,2020.MMP00605,"North America","Tue, 08/25/2020 - 12:00",2020,August,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Glass Ranch, close to Carrizo Springs, Maverick County, Texas, USA",Zócalo,"28.5377132, -99.8518583","US-Mexico border crossing",https://archive.vn/E7Z3d,"Northern America",1
2020.MMP00606,2020.MMP00606,"North America","Wed, 08/26/2020 - 12:00",2020,August,1,,1,,,1,,"Accidental death","On South Trophy Street in Rio Grande City, Starr County, Texas, USA","Rio Grande City Police Department","26.3451481, -98.7742858","US-Mexico border crossing",https://archive.vn/Qev2W,"Northern America",5
2020.MMP00607,2020.MMP00607,"Central America","Wed, 08/26/2020 - 12:00",2020,August,1,,1,,,,,Drowning,"Río Bravo, next to Galeana st., Matamorors, Tamaulipas, Mexico","The Monitor, Contacto","25.88723685, -97.51198813","US-Mexico border crossing","https://archive.vn/8KCrq, https://archive.vn/5K7cY","Central America",3
2020.MMP00608,2020.MMP00608,"South America","Wed, 08/26/2020 - 12:00",2020,August,1,,1,,,1,,Violence,"Near Capitan Largo, Municipality of Abrego, Norte de Santander, Colombia","Entorno Inteligente","8.0762129, -73.222102",,https://archive.ph/aAq5V,"South America",1
2020.MMP00609,2020.MMP00609,"North America","Wed, 08/26/2020 - 12:00",2020,August,1,,1,,,,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.959, -112.091467","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00610,2020.MMP00610,"North America","Wed, 08/26/2020 - 12:00",2020,August,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.270367, -111.5744","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00611,2020.MMP00611,"North America","Thu, 08/27/2020 - 12:00",2020,August,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.351389, -110.230556","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00612,2020.MMP00612,"North America","Thu, 08/27/2020 - 12:00",2020,August,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.48429, -111.65183","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00613,2020.MMP00613,Mediterranean,"Thu, 08/27/2020 - 12:00",2020,August,1,,1,,,,1,"Vehicle accident / death linked to hazardous transport","At the Ribera 2 dock, Melilla, Spain","Europa Press, El Faro de Melilla","35.29092299, -2.92854318","Western Mediterranean","https://archive.vn/J3eIe, https://archive.vn/NCqCi",Uncategorized,3
2020.MMP00614,2020.MMP00614,"Central America","Thu, 08/27/2020 - 12:00",2020,August,1,,1,,,1,,Drowning,"Río Bravo, El Patinadero, Nuevo Laredo, Tamaulipas, Mexico","Vox Pópuli, Líder Web","27.47945357, -99.47917129","US-Mexico border crossing","https://archive.vn/S3akP, https://archive.vn/nnD4e","Central America",1
2020.MMP00600,2020.MMP00600,Mediterranean,"Sun, 08/23/2020 - 12:00",2020,August,20,,20,,,20,,Drowning,"Bodies washed ashore near Abukamash, Libya","IOM Libya","33.0742224, 11.7367233","Central Mediterranean",,Uncategorized,4
2020.MMP00601,2020.MMP00601,Mediterranean,"Sun, 08/23/2020 - 12:00",2020,August,2,,2,,,2,,Drowning,"Bodies washed ashore at Farwa Island, Libya","IOM Libya","33.1109203, 11.7153697","Central Mediterranean",,Uncategorized,4
2020.MMP00615,2020.MMP00615,Mediterranean,"Fri, 08/28/2020 - 12:00",2020,August,1,3,4,130,,3,1,Drowning,"Off the coast of Libya, in position 33°03'24.0""N 13°28'12.0""E","MV Louise Michel","33.056667, 13.47","Central Mediterranean",https://archive.ph/GCWG8,Uncategorized,4
2020.MMP00618,2020.MMP00618,"North America","Fri, 08/28/2020 - 12:00",2020,August,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.371725, -112.86071","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00619,2020.MMP00619,"North America","Fri, 08/28/2020 - 12:00",2020,August,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.46711, -111.65695","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00620,2020.MMP00620,"North America","Sat, 08/29/2020 - 12:00",2020,August,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.46676, -109.35206","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00621,2020.MMP00621,"North America","Sat, 08/29/2020 - 12:00",2020,August,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.334183, -113.131","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00622,2020.MMP00622,"Western Africa","Sat, 08/29/2020 - 12:00",2020,August,3,,3,3,,,,"Vehicle accident / death linked to hazardous transport","Close to Dirkou, at about 45 km northern Ashgour water point, the Niger","IOM Niamey Medical Doctor","19.0048181, 13.0817903","Sahara Desert crossing",,"Western Africa",4
2020.MMP00616,2020.MMP00616,Mediterranean,"Fri, 08/28/2020 - 12:00",2020,August,1,,1,,,1,,Drowning,"Remains washed ashore at Surman coast, Libya","IOM Libya","32.79830377, 12.56926149","Central Mediterranean",,Uncategorized,4
2020.MMP00624,2020.MMP00624,"Central America","Sun, 08/30/2020 - 12:00",2020,August,2,,2,1,1,1,1,"Harsh environmental conditions / lack of adequate shelter, food, water","Close to Cuatralbo Ranch, Chihuahua, Mexico","Debate, La Opción de Chihuahua, Instituto Nacional de Migración (Grupos Beta)","29.34612539, -106.001794","US-Mexico border crossing","https://archive.vn/mRaUD, https://archive.vn/WACTt","Central America",5
2020.MMP00625,2020.MMP00625,"South America","Sun, 08/30/2020 - 12:00",2020,August,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Trocha Comuneros, Tulcan, Ecuador","America Digital","0.84099938, -77.70440454",,https://archive.ph/go5Ta,"South America",1
2020.MMP00617,2020.MMP00617,Mediterranean,"Fri, 08/28/2020 - 12:00",2020,August,3,,3,,,,,Drowning,"Remains washed ashore at Abukamash coast, Libya","IOM Libya","33.0742224, 11.7367233","Central Mediterranean",,Uncategorized,4
2020.MMP00627,2020.MMP00627,"North America","Mon, 08/31/2020 - 12:00",2020,August,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Desert near Winterhaven, Imperial County, California, USA","Imperial County Coroner's Office","32.83975333, -114.8005594","US-Mexico border crossing",,"Northern America",5
2020.MMP00628,2020.MMP00628,"North America","Mon, 08/31/2020 - 12:00",2020,August,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.41185, -113.1392","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00629,2020.MMP00629,"North America","Tue, 09/01/2020 - 12:00",2020,September,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.0676, -111.3765","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00630,2020.MMP00630,Mediterranean,"Tue, 09/01/2020 - 12:00",2020,September,1,,1,,1,,,Drowning,"Alboran Sea, 50 metres off the coast of Isla del Rey, Islas Chafarinas, Spain","La Vanguardia, El Faro de Melilla","35.1807482, -2.4230329","Western Mediterranean","https://archive.vn/hNmyx, https://archive.ph/swHJP",Uncategorized,3
2020.MMP00631,2020.MMP00631,"North America","Tue, 09/01/2020 - 12:00",2020,September,1,,1,,,,,"Mixed or unknown","On FM481 highway,  Maverick County, Texas, USA","La Rancherita","29.054559, -100.088037","US-Mexico border crossing",https://archive.vn/FyU8a,"Northern America",1
2020.MMP00632,2020.MMP00632,"Central America","Tue, 09/01/2020 - 12:00",2020,September,1,,1,2,1,,,"Harsh environmental conditions / lack of adequate shelter, food, water","km 313 of Chihuahua-Ciudad Juárez Highway, Chihuahua, Mexico","Chihuahua General Prosecutor's Office","29.88794966, -106.3984823","US-Mexico border crossing",https://archive.vn/6Wh8Y,"Central America",5
2020.MMP00633,2020.MMP00633,"North America","Tue, 09/01/2020 - 12:00",2020,September,1,,1,1,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Unspecified location close to Calexico, Imperial County, California, USA","US Border Patrol","32.67700743, -115.4567548","US-Mexico border crossing",https://archive.vn/YmjT3,"Northern America",5
2020.MMP00634,2020.MMP00634,"Central America","Wed, 09/02/2020 - 12:00",2020,September,1,,1,,,1,,Drowning,"Río Bravo, Ejido El Longoreño, Matamoros, Tamaulipas, Mexico","El Cinco","25.8337867, -97.4055026","US-Mexico border crossing",https://archive.ph/Z6sih,"Central America",1
2020.MMP00635,2020.MMP00635,"Central America","Wed, 09/02/2020 - 12:00",2020,September,1,,1,,,1,,Drowning,"Río Bravo, around Gateway International Bridge, Matamoros, Tamaulipas, Mexico","El Mañana, Noticias R5","25.8966735, -97.4982812","US-Mexico border crossing","https://archive.vn/huHlG, https://archive.vn/SQu0P","Central America",3
2020.MMP00636,2020.MMP00636,"Central America","Wed, 09/02/2020 - 12:00",2020,September,1,,1,,,1,,Drowning,"Rio Bravo, Díaz Ordaz, Tamaulipas, Mexico","El Mañana","26.23716444, -98.58146561","US-Mexico border crossing",https://archive.vn/qC7qW,"Central America",1
2020.MMP00637,2020.MMP00637,"Central America","Thu, 09/03/2020 - 12:00",2020,September,1,,1,,,1,,Drowning,"Río Bravo, Matamoros, Tamaulipas, Mexico","El Mañana, Noticias R5","25.87961371, -97.49697406","US-Mexico border crossing","https://archive.vn/huHlG, https://archive.vn/SQu0P","Central America",3
2020.MMP00638,2020.MMP00638,"Western Africa","Thu, 09/03/2020 - 12:00",2020,September,,14,14,46,,,,Drowning,"Unspecified location in Atlantic sea - On the way to the Canary Islands from the Mauritanian coast","Seneweb, DakarActu","19.03940755, -16.37119996","Western Africa / Atlantic route to the Canary Islands","https://bit.ly/3mH5VJL, https://bit.ly/2ErJAyD",Uncategorized,3
2020.MMP00639,2020.MMP00639,Europe,"Fri, 09/04/2020 - 12:00",2020,September,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","State road 115, Agrigento, Sicily, Italy - while fleeing from asylum seeker residence ""Villa Sikania"" where he was in quarantine after arrival on August 1st","InfoMigrants, AP, Agrigento Notizie","37.2558606, 13.6635891",,"https://archive.ph/cTJHo, https://archive.vn/T531O, https://archive.ph/QHelL","Southern Europe",3
2020.MMP00623,2020.MMP00623,Mediterranean,"Sun, 08/30/2020 - 12:00",2020,August,3,1,4,16,1,2,,"Vehicle accident / death linked to hazardous transport","Off the coast of Crotone, Calabria, Italy","La Reppublica, Al Jazeera","39.09411729, 17.1760909","Central Mediterranean","https://archive.vn/Ix1rN, https://archive.vn/A486d",Uncategorized,4
2020.MMP00641,2020.MMP00641,"North America","Fri, 09/04/2020 - 12:00",2020,September,1,,1,,1,,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.93338, -111.7779","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00642,2020.MMP00642,"Northern Africa","Sat, 09/05/2020 - 12:00",2020,September,1,,1,,,,,"Mixed or unknown","At the gate of Zintan hospital, Zintan, Libya","IOM Libya","31.8024122, 12.3005803","Sahara Desert crossing",,"Northern Africa",4
2020.MMP00643,2020.MMP00643,"Western Asia","Sat, 09/05/2020 - 12:00",2020,September,1,,1,,1,,1,"Harsh environmental conditions / lack of adequate shelter, food, water","Body retrieved by Civil Defense nearby a mountain at Al Masnaa-Beqaa border point on the Lebanese-Syrian border, Beqaa Governorate, Lebanon","Syria TV, RT Arabic","33.70611667, 35.93161739",,"https://archive.vn/x3JyY, https://archive.vn/DzLGN","Western Asia",3
2020.MMP00644,2020.MMP00644,Mediterranean,"Sat, 09/05/2020 - 12:00",2020,September,1,,1,,,,,Drowning,"Remains washed ashore at San Lorenzo beach, Meilla , Spain","Heraldo, La Sexta","35.2871059, -2.9373328","Western Mediterranean","https://archive.vn/tVGCz, https://archive.ph/Yk7dp",Uncategorized,3
2020.MMP00645,2020.MMP00645,"Central America","Sat, 09/05/2020 - 12:00",2020,September,1,,1,,,1,,Drowning,"Río Bravo, around Gateway International Bridge, Matamoros, Tamaulipas, Mexico","Hoy Tamaulipas, El Mañana","25.89866796, -97.49782004",,"https://archive.vn/hyehS, https://archive.vn/huHlG","Central America",3
2020.MMP00646,2020.MMP00646,"Central America","Sat, 09/05/2020 - 12:00",2020,September,1,,1,,,1,,"Vehicle accident / death linked to hazardous transport","On the train tracks at Manlio Fabio Altamirano municipality, Veracruz, Mexico",Notiver,"19.0942705, -96.3334885",,https://archive.ph/il4r5,"Central America",1
2020.MMP00647,2020.MMP00647,Europe,"Sun, 09/06/2020 - 12:00",2020,September,1,,1,,,1,,"Accidental death","At the dock of Ancona, Italy - on board of a ferry coming from Greece",ANSA,"43.6158299, 13.518915",,https://archive.vn/17yFC,"Southern Europe",1
2020.MMP00648,2020.MMP00648,Caribbean,"Sun, 09/06/2020 - 12:00",2020,September,1,,1,,1,,,Violence,"Municipality Of San Fernando, South West of Trinidad Island, Trinidad and Tobago",Primicia,"10.3015828, -61.4490453",,https://archive.ph/q9h1N,Caribbean,1
2020.MMP00649,2020.MMP00649,"North America","Sun, 09/06/2020 - 12:00",2020,September,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.880269, -111.198859","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00650,2020.MMP00650,"North America","Sun, 09/06/2020 - 12:00",2020,September,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.361, -113.124","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00651,2020.MMP00651,"North America","Sun, 09/06/2020 - 12:00",2020,September,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.3986, -109.51202","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00652,2020.MMP00652,"North America","Mon, 09/07/2020 - 12:00",2020,September,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.45706, -112.47558","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00653,2020.MMP00653,"North America","Mon, 09/07/2020 - 12:00",2020,September,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.385617, -109.534133","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00654,2020.MMP00654,Mediterranean,"Mon, 09/07/2020 - 12:00",2020,September,1,,1,,,,,Drowning,"Remains washed ashore at Restinga beach, Fnideq, Morocco","Ceuta al día","35.8432765, -5.3610346","Western Mediterranean",https://archive.vn/iZ9Ax,Uncategorized,1
2020.MMP00655,2020.MMP00655,"Southern Asia","Mon, 09/07/2020 - 12:00",2020,September,,30,30,293,2,1,1,"Sickness / lack of access to adequate healthcare","Unspecified location in the Andaman Sea - embarked on the journey in Cox’s Bazar, Bangladesh, in February.","IOM Indonesia, UNHCR,","11.2878883, 95.7299821",,"https://archive.vn/TSYUB, https://archive.ph/IeHgU, https://archive.vn/8BtPj",Uncategorized,4
2020.MMP00656,2020.MMP00656650,Mediterranean,"Mon, 09/14/2020 - 12:00",2020,September,1,11,12,37,,,2,"Harsh environmental conditions / lack of adequate shelter, food, water","Unspecified location in international waters, off the coast of Lebanon - One body was found on board during rescue - On September 7, the boat had set off from Tripoli, Lebanon, heading towards Cyprus.","UNIFIL, Gulf 365, Associated Press","34.45724468, 35.60545041","Eastern Mediterranean","https://archive.ph/BTvIN, https://archive.vn/6xc9n, https://archive.vn/3N67A",Uncategorized,3
2020.MMP00656,2020.MMP00656651,Mediterranean,"Mon, 09/21/2020 - 12:00",2020,September,2,-2,0,,,,,Drowning,"The bodies were found in four separate locations off the north and south coasts of Lebanon","The New Arab (AFP)","34.45724468, 35.60545041","Eastern Mediterranean",https://archive.ph/3qZAo,Uncategorized,3
2020.MMP00656,2020.MMP00656652,Mediterranean,"Mon, 09/21/2020 - 12:00",2020,September,1,-1,0,,,1,,Drowning,"The bodies were found in four separate locations off the north and south coasts of Lebanon","The New Arab (AFP)","34.45724468, 35.60545041","Eastern Mediterranean",https://archive.ph/3qZAo,Uncategorized,3
2020.MMP00656,2020.MMP00656653,Mediterranean,"Mon, 09/21/2020 - 12:00",2020,September,1,-1,0,,,1,,Drowning,"The bodies were found in four separate locations off the north and south coasts of Lebanon","The New Arab (AFP)","34.45724468, 35.60545041","Eastern Mediterranean",,Uncategorized,3
2020.MMP00657,2020.MMP00657654,"Northern Africa","Tue, 09/08/2020 - 12:00",2020,September,2,,2,56,,,,"Harsh environmental conditions / lack of adequate shelter, food, water","5km off the coast of Las Galletas, Santa Cruz de Tenerife, Canary Islands, Spain - one person died in La Candelaria hospital on 10 September 2020","EFE, Europa Press, Diario de Avisos","27.96114827, -16.65466105","Western Africa / Atlantic route to the Canary Islands","https://archive.ph/XptFi, https://archive.vn/XZakU, https://archive.ph/fdsRM, https://archive.vn/nuSth",Uncategorized,3
2020.MMP00657,2020.MMP00657655,"Northern Africa","Tue, 09/22/2020 - 12:00",2020,September,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Hospital de La Candelaria, Santa Cruz de Tenerife, Tenerife, Canary Islands, Spain - after arriving by boat on 8 September","El Diario, El Día","27.96114827, -16.65466105","Western Africa / Atlantic route to the Canary Islands",https://archive.ph/NlrQw,Uncategorized,1
2020.MMP00658,2020.MMP00658,Mediterranean,"Tue, 09/08/2020 - 12:00",2020,September,,2,2,155,1,1,1,Drowning,"Aegean Sea, 70 miles off Bodrum, Turkey","Turkish Coast Guard via IOM Turkey","36.9642138, 27.40444747","Eastern Mediterranean",https://archive.vn/IZMvY,Uncategorized,5
2020.MMP00659,2020.MMP00659,"North America","Tue, 09/08/2020 - 12:00",2020,September,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.912022, -111.881234","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00660,2020.MMP00660,Mediterranean,"Wed, 09/09/2020 - 12:00",2020,September,1,,1,,,1,,Drowning,"Alboran Sea, washed ashore at Isla Isabel II, Islas Chafarinas, Spain","Sergio Rodrigo Ruiz (independent journalist)","35.1816366, -2.4301362","Western Mediterranean",https://archive.ph/oqywV,Uncategorized,1
2020.MMP00661,2020.MMP00661,"South-eastern Asia","Wed, 09/09/2020 - 12:00",2020,September,1,,1,-1,1,,,"Sickness / lack of access to adequate healthcare","In Lhoksemawe hospital, Aceh province, Indonesia - part of the group that arrived on September 7","EFE, UNHCR","5.1811638, 97.1413222",,"https://archive.ph/iglFk, https://archive.ph/ZuJeV","South-eastern Asia",4
2020.MMP00662,2020.MMP00662,"North America","Wed, 09/09/2020 - 12:00",2020,September,1,,1,,,1,1,"Vehicle accident / death linked to hazardous transport","Fort Stockton, Pecos County, Texas, USA","Diario de Morelos","30.8940431, -102.8793222","US-Mexico border crossing",https://archive.vn/FDpAb,"Northern America",1
2020.MMP00663,2020.MMP00663,"South-eastern Asia","Thu, 09/10/2020 - 12:00",2020,September,1,,1,-1,,1,,"Sickness / lack of access to adequate healthcare","In Lhoksemawe hospital, Aceh province, Indonesia - part of the group that arrived on September 7","EFE, UNHCR","5.1811638, 97.1413222",,"https://archive.ph/iglFk, https://archive.ph/ZuJeV","South-eastern Asia",4
2020.MMP00664,2020.MMP00664,"North America","Thu, 09/10/2020 - 12:00",2020,September,1,,1,,,1,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","31.8034, -111.8122","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00665,2020.MMP00665,"North America","Thu, 09/10/2020 - 12:00",2020,September,1,,1,,,1,,"Harsh environmental conditions / lack of adequate shelter, food, water","Barry Goldwater Range, Yuma County, Arizona, USA (see GPS coordinates for exact location)","Yuma County Medical Examiner","32.61819, -114.37219","US-Mexico border crossing",,"Northern America",5
2020.MMP00666,2020.MMP00666,Mediterranean,"Thu, 09/10/2020 - 12:00",2020,September,,1,1,2,,1,,Drowning,"Unspecified location in the Strait of Gibraltar","Helena Maleno Garzón (via Facebook)","36.08439555, -5.34328532","Western Mediterranean",https://archive.vn/wip/kZ2gg,Uncategorized,1
2020.MMP00667,2020.MMP00667,"South-eastern Asia","Fri, 09/11/2020 - 12:00",2020,September,1,,1,-1,1,,,"Sickness / lack of access to adequate healthcare","In Lhoksemawe hospital, Aceh province, Indonesia - part of the group that arrived on September 7","EFE, UNHCR","5.1811638, 97.1413222",,"https://archive.ph/iglFk, https://archive.ph/ZuJeV","South-eastern Asia",4
2020.MMP00668,2020.MMP00668,"South America","Fri, 09/11/2020 - 12:00",2020,September,1,,1,,,1,,Drowning,"Carchi-Guaitara River, 3km from Rumichaca International Bridge, Tulcan, Ecuador.","El Universo","0.8140384, -77.6640373",,https://archive.ph/Jg7E8,"South America",1
2020.MMP00669,2020.MMP00669,"North America","Fri, 09/11/2020 - 12:00",2020,September,1,,1,,,1,,Drowning,"All American Canal, near Winterhaven, Imperial County, California, USA","Imperial County Coroner's Office","32.7119875, -114.9430346","US-Mexico border crossing",,"Northern America",5
2020.MMP00670,2020.MMP00670,Caribbean,"Sat, 09/12/2020 - 12:00",2020,September,,5,5,12,,,,Drowning,"Chub Cay, Berry Islands, Bahamas District, Bahamas","The Nassau Guardian","25.6250042, -77.8252203",,https://archive.ph/s9pQq,Caribbean,1
2020.MMP00671,2020.MMP00671,"Central America","Sat, 09/12/2020 - 12:00",2020,September,2,,2,,,2,,Drowning,"Gateway to the Americas International Bridge, Nuevo Laredo, Tamaulipas, Mexico","El Manana, Lider Web","27.4997092, -99.5074915","US-Mexico border crossing","https://archive.vn/0OGkT, https://archive.ph/UDE8a","Central America",3
2020.MMP00672,2020.MMP00672,"North America","Sat, 09/12/2020 - 12:00",2020,September,1,,1,,1,,,"Mixed or unknown","Pima Country Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)","Pima County Office of the Medical Examiner (PCOME)","32.05906, -111.35365","US-Mexico border crossing",https://humaneborders.info/app/mapa.asp,"Northern America",5
2020.MMP00673,2020.MMP00673,"Central America","Sun, 09/13/2020 - 12:00",2020,September,1,,1,,,1,,"Accidental death","Otay border crossing, Tijuana, Baja California, Mexico","El Sol de Tijuana, La Jornada","32.5505698, -116.9385833","US-Mexico border crossing","https://archive.vn/dfj3V, https://archive.ph/JDFbx","Central America",3
2020.MMP00674,2020.MMP00674,"South America","Sun, 09/13/2020 - 12:00",2020,September,1,,1,,,1,,"Mixed or unknown","""Trocha El Águila"", new Escobal and Ureña neighborhood, Pedro Maria Ureña Municipality, Venezuela","La Opinion","7.91657026, -72.46359707",,https://archive.ph/s1zER,"South America",1
2020.MMP00675,2020.MMP00675,"Central America","Sun, 09/13/2020 - 12:00",2020,September,1,,1,,,1,,Drowning,"Río Bravo, at Ejido Balcones, Acuña, Coahuila, Mexico","La Rancherita","29.33160245, -100.9400891","US-Mexico border crossing",https://archive.vn/Z7LPx,"Central America",1
2020.MMP00676,2020.MMP00676,"Central America","Sun, 09/13/2020 - 12:00",2020,September,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Hospital de Alta Especialidad de Veracruz, Veracruz, Mexico","La Silla Rota, Cambio Digital","19.18552602, -96.13219086",,"https://archive.ph/siuEU, https://archive.vn/IQSwk","Central America",3
2020.MMP00677,2020.MMP00677,"Central America","Mon, 09/14/2020 - 12:00",2020,September,1,,1,,,1,,Drowning,"Río Bravo, Nuevo Laredo, Tamaulipas, Mexico","Vox Populi Noticias","27.49565852, -99.52276421","US-Mexico border crossing",https://archive.vn/BKbx5,"Central America",1
2020.MMP00679,2020.MMP00679,"Western Asia","Mon, 09/14/2020 - 12:00",2020,September,1,,1,,,1,,"Sickness / lack of access to adequate healthcare","Evros/Meriç River, Edirne District, Turkey - He had a heart attack while attempting to cross the river, he was taken to the hospital and was pronounced dead there","Gendarmerie General Command Turkey via IOM Turkey","41.66148563, 26.49597634","Turkey-Europe land route",,"Western Asia",5
2020.MMP00680,2020.MMP00680,Mediterranean,"Mon, 09/14/2020 - 12:00",2020,September,4,,4,,2,2,2,Drowning,"Aegean Sea, 12 nautical miles east of the prefecture of Crete, Greece","Hellenic Coast Guard via IOM Greece","35.09192768, 27.44598785","Eastern Mediterranean",https://archive.ph/iadQ4,Uncategorized,5
